Region|construct|question|question_header|question_subheader|answer_type|count_met|count_students|pct_met|report_group|student_group|ext_reference_cleaned|School|lt10supp|rank_order|count_lt10supp|compsupp|flag_supp|count_met_og|count_students_og|suppression_notes|year
RegionB|PS|q01b|Has anyone from your school helped you explore the following post-high school options?|2-year degree/ Associate degree|Yes/No|95|126|0.753968253968254|Gender|Unknown||All Schools|0|2|0|0|0|95|126|na|2024
RegionB|PS|q01b|Has anyone from your school helped you explore the following post-high school options?|2-year degree/ Associate degree|Yes/No|257|381|0.674540682414698|Gender|Male||All Schools|0|3|0|0|0|257|381|na|2024
RegionB|PS|q01b|Has anyone from your school helped you explore the following post-high school options?|2-year degree/ Associate degree|Yes/No|260|518|0.501930501930502|Gender|Female||All Schools|0|4|0|0|0|260|518|na|2024
RegionB|PS|q01b|Has anyone from your school helped you explore the following post-high school options?|2-year degree/ Associate degree|Yes/No|70|158|0.443037974683544|Grade Level|10th Grade||All Schools|0|1|0|0|0|70|158|na|2024
RegionB|PS|q01b|Has anyone from your school helped you explore the following post-high school options?|2-year degree/ Associate degree|Yes/No|69|226|0.305309734513274|Grade Level|9th Grade||All Schools|0|2|0|0|0|69|226|na|2024
RegionB|PS|q01b|Has anyone from your school helped you explore the following post-high school options?|2-year degree/ Associate degree|Yes/No|191|326|0.585889570552147|Grade Level|12th Grade||All Schools|0|3|0|0|0|191|326|na|2024
RegionB|PS|q01b|Has anyone from your school helped you explore the following post-high school options?|2-year degree/ Associate degree|Yes/No|282|349|0.808022922636103|Grade Level|11th Grade||All Schools|0|4|0|0|0|282|349|na|2024
RegionB|PS|q01b|Has anyone from your school helped you explore the following post-high school options?|2-year degree/ Associate degree|Yes/No|6|14|0.428571428571429|Race/Ethnicity|Asian/Asian American||All Schools|0|1|0|0|0|6|14|na|2024
RegionB|PS|q01b|Has anyone from your school helped you explore the following post-high school options?|2-year degree/ Associate degree|Yes/No|18|62|0.290322580645161|Race/Ethnicity|Black/African American||All Schools|0|2|0|0|0|18|62|na|2024
RegionB|PS|q01b|Has anyone from your school helped you explore the following post-high school options?|2-year degree/ Associate degree|Yes/No|96|127|0.755905511811024|Race/Ethnicity|Unknown||All Schools|0|3|0|0|0|96|127|na|2024
RegionB|PS|q01b|Has anyone from your school helped you explore the following post-high school options?|2-year degree/ Associate degree|Yes/No|150|214|0.700934579439252|Race/Ethnicity|White||All Schools|0|4|0|0|0|150|214|na|2024
RegionB|PS|q01b|Has anyone from your school helped you explore the following post-high school options?|2-year degree/ Associate degree|Yes/No|78|251|0.310756972111554|Race/Ethnicity|Multiracial||All Schools|0|5|0|0|0|78|251|na|2024
RegionB|PS|q01b|Has anyone from your school helped you explore the following post-high school options?|2-year degree/ Associate degree|Yes/No|264|391|0.675191815856777|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|0|0|0|264|391|na|2024
RegionB|PS|q01b|Has anyone from your school helped you explore the following post-high school options?|2-year degree/ Associate degree|Yes/No|366|718|0.50974930362117|Race/Ethnicity|Students of Color||All Schools|0|7|0|0|0|366|718|na|2024
RegionB|PS|q01c|Has anyone from your school helped you explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|484|1059|0.457034938621341|All|All||All Schools|0|1|0|0|0|484|1059|na|2024
RegionB|PS|q01c|Has anyone from your school helped you explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|32|32|1|First Generation Status|||All Schools|0|1|0|0|0|32|32|na|2024
RegionB|PS|q01c|Has anyone from your school helped you explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|161|293|0.549488054607508|First Generation Status|Not First Generation||All Schools|0|2|0|0|0|161|293|na|2024
RegionB|PS|q01c|Has anyone from your school helped you explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|291|734|0.396457765667575|First Generation Status|First Generation||All Schools|0|3|0|0|0|291|734|na|2024
RegionB|PS|q01c|Has anyone from your school helped you explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|1|34|0.0294117647058824|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|1|34|na|2024
RegionB|PS|q01c|Has anyone from your school helped you explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|94|126|0.746031746031746|Gender|Unknown||All Schools|0|2|0|0|0|94|126|na|2024
RegionB|PS|q01c|Has anyone from your school helped you explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|160|381|0.41994750656168|Gender|Male||All Schools|0|3|0|0|0|160|381|na|2024
RegionB|PS|q01c|Has anyone from your school helped you explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|229|518|0.442084942084942|Gender|Female||All Schools|0|4|0|0|0|229|518|na|2024
RegionB|PS|q01c|Has anyone from your school helped you explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|101|158|0.639240506329114|Grade Level|10th Grade||All Schools|0|1|0|0|0|101|158|na|2024
RegionB|PS|q01c|Has anyone from your school helped you explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|103|226|0.455752212389381|Grade Level|9th Grade||All Schools|0|2|0|0|0|103|226|na|2024
RegionB|PS|q01c|Has anyone from your school helped you explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|93|326|0.285276073619632|Grade Level|12th Grade||All Schools|0|3|0|0|0|93|326|na|2024
RegionB|PS|q01c|Has anyone from your school helped you explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|187|349|0.535816618911175|Grade Level|11th Grade||All Schools|0|4|0|0|0|187|349|na|2024
RegionB|PS|q01c|Has anyone from your school helped you explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|8|14|0.571428571428571|Race/Ethnicity|Asian/Asian American||All Schools|0|1|0|0|0|8|14|na|2024
RegionB|PS|q01c|Has anyone from your school helped you explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|9|62|0.145161290322581|Race/Ethnicity|Black/African American||All Schools|0|2|0|0|0|9|62|na|2024
RegionB|PS|q01c|Has anyone from your school helped you explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|95|127|0.748031496062992|Race/Ethnicity|Unknown||All Schools|0|3|0|0|0|95|127|na|2024
RegionB|PS|q01c|Has anyone from your school helped you explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|118|214|0.551401869158878|Race/Ethnicity|White||All Schools|0|4|0|0|0|118|214|na|2024
RegionB|PS|q01c|Has anyone from your school helped you explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|85|251|0.338645418326693|Race/Ethnicity|Multiracial||All Schools|0|5|0|0|0|85|251|na|2024
RegionB|PS|q01c|Has anyone from your school helped you explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|169|391|0.432225063938619|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|0|0|0|169|391|na|2024
RegionB|PS|q01c|Has anyone from your school helped you explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|271|718|0.377437325905292|Race/Ethnicity|Students of Color||All Schools|0|7|0|0|0|271|718|na|2024
RegionB|PS|q01d|Has anyone from your school helped you explore the following post-high school options?|4-year degree or higher|Yes/No|455|1059|0.429650613786591|All|All||All Schools|0|1|0|0|0|455|1059|na|2024
RegionB|PS|q01d|Has anyone from your school helped you explore the following post-high school options?|4-year degree or higher|Yes/No|32|32|1|First Generation Status|||All Schools|0|1|0|0|0|32|32|na|2024
RegionB|PS|q01d|Has anyone from your school helped you explore the following post-high school options?|4-year degree or higher|Yes/No|195|293|0.665529010238908|First Generation Status|Not First Generation||All Schools|0|2|0|0|0|195|293|na|2024
RegionB|PS|q01d|Has anyone from your school helped you explore the following post-high school options?|4-year degree or higher|Yes/No|228|734|0.310626702997275|First Generation Status|First Generation||All Schools|0|3|0|0|0|228|734|na|2024
RegionB|PS|q01d|Has anyone from your school helped you explore the following post-high school options?|4-year degree or higher|Yes/No|1|34|0.0294117647058824|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|1|34|na|2024
RegionB|PS|q01d|Has anyone from your school helped you explore the following post-high school options?|4-year degree or higher|Yes/No|63|126|0.5|Gender|Unknown||All Schools|0|2|0|0|0|63|126|na|2024
RegionB|PS|q01d|Has anyone from your school helped you explore the following post-high school options?|4-year degree or higher|Yes/No|193|381|0.506561679790026|Gender|Male||All Schools|0|3|0|0|0|193|381|na|2024
RegionB|PS|q01d|Has anyone from your school helped you explore the following post-high school options?|4-year degree or higher|Yes/No|198|518|0.382239382239382|Gender|Female||All Schools|0|4|0|0|0|198|518|na|2024
RegionB|PS|q01d|Has anyone from your school helped you explore the following post-high school options?|4-year degree or higher|Yes/No|64|158|0.40506329113924|Grade Level|10th Grade||All Schools|0|1|0|0|0|64|158|na|2024
RegionB|PS|q01d|Has anyone from your school helped you explore the following post-high school options?|4-year degree or higher|Yes/No|3|226|0.0132743362831858|Grade Level|9th Grade||All Schools|0|2|0|0|0|3|226|na|2024
RegionB|PS|q01d|Has anyone from your school helped you explore the following post-high school options?|4-year degree or higher|Yes/No|128|326|0.392638036809816|Grade Level|12th Grade||All Schools|0|3|0|0|0|128|326|na|2024
RegionB|PS|q01d|Has anyone from your school helped you explore the following post-high school options?|4-year degree or higher|Yes/No|260|349|0.744985673352435|Grade Level|11th Grade||All Schools|0|4|0|0|0|260|349|na|2024
RegionB|PS|q01d|Has anyone from your school helped you explore the following post-high school options?|4-year degree or higher|Yes/No|2|14|0.142857142857143|Race/Ethnicity|Asian/Asian American||All Schools|0|1|0|0|0|2|14|na|2024
RegionB|PS|q01d|Has anyone from your school helped you explore the following post-high school options?|4-year degree or higher|Yes/No|29|62|0.467741935483871|Race/Ethnicity|Black/African American||All Schools|0|2|0|0|0|29|62|na|2024
RegionB|PS|q01d|Has anyone from your school helped you explore the following post-high school options?|4-year degree or higher|Yes/No|64|127|0.503937007874016|Race/Ethnicity|Unknown||All Schools|0|3|0|0|0|64|127|na|2024
RegionB|PS|q01d|Has anyone from your school helped you explore the following post-high school options?|4-year degree or higher|Yes/No|127|214|0.593457943925234|Race/Ethnicity|White||All Schools|0|4|0|0|0|127|214|na|2024
RegionB|PS|q01d|Has anyone from your school helped you explore the following post-high school options?|4-year degree or higher|Yes/No|133|251|0.529880478087649|Race/Ethnicity|Multiracial||All Schools|0|5|0|0|0|133|251|na|2024
RegionB|PS|q01d|Has anyone from your school helped you explore the following post-high school options?|4-year degree or higher|Yes/No|100|391|0.255754475703325|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|0|0|0|100|391|na|2024
RegionB|PS|q01d|Has anyone from your school helped you explore the following post-high school options?|4-year degree or higher|Yes/No|264|718|0.367688022284123|Race/Ethnicity|Students of Color||All Schools|0|7|0|0|0|264|718|na|2024
RegionB|PS|q01e|Has anyone from your school helped you explore the following post-high school options?|Someone has talked to me about other options|Yes/No|322|1059|0.304060434372049|All|All||All Schools|0|1|0|0|0|322|1059|na|2024
RegionB|PS|q01e|Has anyone from your school helped you explore the following post-high school options?|Someone has talked to me about other options|Yes/No|0|32|0|First Generation Status|||All Schools|0|1|0|0|0|0|32|na|2024
RegionB|PS|q01e|Has anyone from your school helped you explore the following post-high school options?|Someone has talked to me about other options|Yes/No|165|293|0.563139931740614|First Generation Status|Not First Generation||All Schools|0|2|0|0|0|165|293|na|2024
RegionB|PS|q01e|Has anyone from your school helped you explore the following post-high school options?|Someone has talked to me about other options|Yes/No|157|734|0.213896457765668|First Generation Status|First Generation||All Schools|0|3|0|0|0|157|734|na|2024
RegionB|PS|q01e|Has anyone from your school helped you explore the following post-high school options?|Someone has talked to me about other options|Yes/No|1|34|0.0294117647058824|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|1|34|na|2024
RegionB|PS|q01e|Has anyone from your school helped you explore the following post-high school options?|Someone has talked to me about other options|Yes/No|32|126|0.253968253968254|Gender|Unknown||All Schools|0|2|0|0|0|32|126|na|2024
RegionB|PS|q01e|Has anyone from your school helped you explore the following post-high school options?|Someone has talked to me about other options|Yes/No|164|381|0.430446194225722|Gender|Male||All Schools|0|3|0|0|0|164|381|na|2024
RegionB|PS|q01e|Has anyone from your school helped you explore the following post-high school options?|Someone has talked to me about other options|Yes/No|125|518|0.241312741312741|Gender|Female||All Schools|0|4|0|0|0|125|518|na|2024
RegionB|PS|q01e|Has anyone from your school helped you explore the following post-high school options?|Someone has talked to me about other options|Yes/No|6|158|0.0379746835443038|Grade Level|10th Grade||All Schools|0|1|0|0|0|6|158|na|2024
RegionB|PS|q01e|Has anyone from your school helped you explore the following post-high school options?|Someone has talked to me about other options|Yes/No|64|226|0.283185840707965|Grade Level|9th Grade||All Schools|0|2|0|0|0|64|226|na|2024
RegionB|PS|q01e|Has anyone from your school helped you explore the following post-high school options?|Someone has talked to me about other options|Yes/No|99|326|0.303680981595092|Grade Level|12th Grade||All Schools|0|3|0|0|0|99|326|na|2024
RegionB|PS|q01e|Has anyone from your school helped you explore the following post-high school options?|Someone has talked to me about other options|Yes/No|153|349|0.438395415472779|Grade Level|11th Grade||All Schools|0|4|0|0|0|153|349|na|2024
RegionB|PS|q01e|Has anyone from your school helped you explore the following post-high school options?|Someone has talked to me about other options|Yes/No|5|14|0.357142857142857|Race/Ethnicity|Asian/Asian American||All Schools|0|1|0|0|0|5|14|na|2024
RegionB|PS|q01e|Has anyone from your school helped you explore the following post-high school options?|Someone has talked to me about other options|Yes/No|28|62|0.451612903225806|Race/Ethnicity|Black/African American||All Schools|0|2|0|0|0|28|62|na|2024
RegionB|PS|q01e|Has anyone from your school helped you explore the following post-high school options?|Someone has talked to me about other options|Yes/No|33|127|0.259842519685039|Race/Ethnicity|Unknown||All Schools|0|3|0|0|0|33|127|na|2024
RegionB|PS|q01e|Has anyone from your school helped you explore the following post-high school options?|Someone has talked to me about other options|Yes/No|117|214|0.546728971962617|Race/Ethnicity|White||All Schools|0|4|0|0|0|117|214|na|2024
RegionB|PS|q01e|Has anyone from your school helped you explore the following post-high school options?|Someone has talked to me about other options|Yes/No|101|251|0.402390438247012|Race/Ethnicity|Multiracial||All Schools|0|5|0|0|0|101|251|na|2024
RegionB|PS|q01e|Has anyone from your school helped you explore the following post-high school options?|Someone has talked to me about other options|Yes/No|38|391|0.0971867007672634|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|0|0|0|38|391|na|2024
RegionB|PS|q01e|Has anyone from your school helped you explore the following post-high school options?|Someone has talked to me about other options|Yes/No|172|718|0.239554317548747|Race/Ethnicity|Students of Color||All Schools|0|7|0|0|0|172|718|na|2024
RegionB|PS|q02a|How much do you know about the following post-high school options?|1-year certificate/ trades program|Knowledgeable|383|1027|0.372930866601753|All|All||All Schools|0|1|0|0|0|383|1027|na|2024
RegionB|PS|q02a|How much do you know about the following post-high school options?|1-year certificate/ trades program|Knowledgeable|96|293|0.327645051194539|First Generation Status|Not First Generation||All Schools|0|1|0|0|0|96|293|na|2024
RegionB|PS|q02a|How much do you know about the following post-high school options?|1-year certificate/ trades program|Knowledgeable|287|734|0.391008174386921|First Generation Status|First Generation||All Schools|0|2|0|0|0|287|734|na|2024
RegionB|PS|q02a|How much do you know about the following post-high school options?|1-year certificate/ trades program|Knowledgeable|0|34|0|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|0|34|na|2024
RegionB|PS|q02a|How much do you know about the following post-high school options?|1-year certificate/ trades program|Knowledgeable|31|94|0.329787234042553|Gender|Unknown||All Schools|0|2|0|0|0|31|94|na|2024
RegionB|PS|q02a|How much do you know about the following post-high school options?|1-year certificate/ trades program|Knowledgeable|227|381|0.595800524934383|Gender|Male||All Schools|0|3|0|0|0|227|381|na|2024
RegionB|PS|q02a|How much do you know about the following post-high school options?|1-year certificate/ trades program|Knowledgeable|125|518|0.241312741312741|Gender|Female||All Schools|0|4|0|0|0|125|518|na|2024
RegionB|PS|q02a|How much do you know about the following post-high school options?|1-year certificate/ trades program|Knowledgeable|69|158|0.436708860759494|Grade Level|10th Grade||All Schools|0|1|0|0|0|69|158|na|2024
RegionB|PS|q02a|How much do you know about the following post-high school options?|1-year certificate/ trades program|Knowledgeable|0|226|0|Grade Level|9th Grade||All Schools|0|2|0|0|0|0|226|na|2024
RegionB|PS|q02a|How much do you know about the following post-high school options?|1-year certificate/ trades program|Knowledgeable|117|317|0.369085173501577|Grade Level|11th Grade||All Schools|0|3|0|0|0|117|317|na|2024
RegionB|PS|q02a|How much do you know about the following post-high school options?|1-year certificate/ trades program|Knowledgeable|197|326|0.604294478527607|Grade Level|12th Grade||All Schools|0|4|0|0|0|197|326|na|2024
RegionB|PS|q02a|How much do you know about the following post-high school options?|1-year certificate/ trades program|Knowledgeable|2|14|0.142857142857143|Race/Ethnicity|Asian/Asian American||All Schools|0|1|0|0|0|2|14|na|2024
RegionB|PS|q02a|How much do you know about the following post-high school options?|1-year certificate/ trades program|Knowledgeable|10|62|0.161290322580645|Race/Ethnicity|Black/African American||All Schools|0|2|0|0|0|10|62|na|2024
RegionB|PS|q02a|How much do you know about the following post-high school options?|1-year certificate/ trades program|Knowledgeable|31|95|0.326315789473684|Race/Ethnicity|Unknown||All Schools|0|3|0|0|0|31|95|na|2024
RegionB|PS|q02a|How much do you know about the following post-high school options?|1-year certificate/ trades program|Knowledgeable|117|214|0.546728971962617|Race/Ethnicity|White||All Schools|0|4|0|0|0|117|214|na|2024
RegionB|PS|q02a|How much do you know about the following post-high school options?|1-year certificate/ trades program|Knowledgeable|85|251|0.338645418326693|Race/Ethnicity|Multiracial||All Schools|0|5|0|0|0|85|251|na|2024
RegionB|PS|q02a|How much do you know about the following post-high school options?|1-year certificate/ trades program|Knowledgeable|138|391|0.352941176470588|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|0|0|0|138|391|na|2024
RegionB|PS|q02a|How much do you know about the following post-high school options?|1-year certificate/ trades program|Knowledgeable|235|718|0.327298050139276|Race/Ethnicity|Students of Color||All Schools|0|7|0|0|0|235|718|na|2024
RegionB|PS|q02b|How much do you know about the following post-high school options?|2-year degree/ Associate degree|Knowledgeable|517|1027|0.503407984420643|All|All||All Schools|0|1|0|0|0|517|1027|na|2024
RegionB|PS|q02b|How much do you know about the following post-high school options?|2-year degree/ Associate degree|Knowledgeable|132|293|0.450511945392491|First Generation Status|Not First Generation||All Schools|0|1|0|0|0|132|293|na|2024
RegionB|PS|q02b|How much do you know about the following post-high school options?|2-year degree/ Associate degree|Knowledgeable|385|734|0.524523160762943|First Generation Status|First Generation||All Schools|0|2|0|0|0|385|734|na|2024
RegionB|PS|q02b|How much do you know about the following post-high school options?|2-year degree/ Associate degree|Knowledgeable|0|34|0|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|0|34|na|2024
RegionB|PS|q02b|How much do you know about the following post-high school options?|2-year degree/ Associate degree|Knowledgeable|0|94|0|Gender|Unknown||All Schools|0|2|0|0|0|0|94|na|2024
RegionB|PS|q02b|How much do you know about the following post-high school options?|2-year degree/ Associate degree|Knowledgeable|292|381|0.766404199475066|Gender|Male||All Schools|0|3|0|0|0|292|381|na|2024
RegionB|PS|q02b|How much do you know about the following post-high school options?|2-year degree/ Associate degree|Knowledgeable|225|518|0.434362934362934|Gender|Female||All Schools|0|4|0|0|0|225|518|na|2024
RegionB|PS|q02b|How much do you know about the following post-high school options?|2-year degree/ Associate degree|Knowledgeable|38|158|0.240506329113924|Grade Level|10th Grade||All Schools|0|1|0|0|0|38|158|na|2024
RegionB|PS|q02b|How much do you know about the following post-high school options?|2-year degree/ Associate degree|Knowledgeable|33|226|0.146017699115044|Grade Level|9th Grade||All Schools|0|2|0|0|0|33|226|na|2024
RegionB|PS|q02b|How much do you know about the following post-high school options?|2-year degree/ Associate degree|Knowledgeable|183|317|0.577287066246057|Grade Level|11th Grade||All Schools|0|3|0|0|0|183|317|na|2024
RegionB|PS|q02b|How much do you know about the following post-high school options?|2-year degree/ Associate degree|Knowledgeable|263|326|0.806748466257669|Grade Level|12th Grade||All Schools|0|4|0|0|0|263|326|na|2024
RegionB|PS|q02b|How much do you know about the following post-high school options?|2-year degree/ Associate degree|Knowledgeable|4|14|0.285714285714286|Race/Ethnicity|Asian/Asian American||All Schools|0|1|0|0|0|4|14|na|2024
RegionB|PS|q02b|How much do you know about the following post-high school options?|2-year degree/ Associate degree|Knowledgeable|30|62|0.483870967741935|Race/Ethnicity|Black/African American||All Schools|0|2|0|0|0|30|62|na|2024
RegionB|PS|q02b|How much do you know about the following post-high school options?|2-year degree/ Associate degree|Knowledgeable|0|95|0|Race/Ethnicity|Unknown||All Schools|0|3|0|0|0|0|95|na|2024
RegionB|PS|q02b|How much do you know about the following post-high school options?|2-year degree/ Associate degree|Knowledgeable|182|214|0.850467289719626|Race/Ethnicity|White||All Schools|0|4|0|0|0|182|214|na|2024
RegionB|PS|q02b|How much do you know about the following post-high school options?|2-year degree/ Associate degree|Knowledgeable|99|251|0.394422310756972|Race/Ethnicity|Multiracial||All Schools|0|5|0|0|0|99|251|na|2024
RegionB|PS|q02b|How much do you know about the following post-high school options?|2-year degree/ Associate degree|Knowledgeable|202|391|0.516624040920716|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|0|0|0|202|391|na|2024
RegionB|PS|q02b|How much do you know about the following post-high school options?|2-year degree/ Associate degree|Knowledgeable|335|718|0.466573816155989|Race/Ethnicity|Students of Color||All Schools|0|7|0|0|0|335|718|na|2024
RegionB|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|457|1027|0.444985394352483|All|All||All Schools|0|1|0|0|0|457|1027|na|2024
RegionB|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|132|293|0.450511945392491|First Generation Status|Not First Generation||All Schools|0|1|0|0|0|132|293|na|2024
RegionB|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|325|734|0.442779291553134|First Generation Status|First Generation||All Schools|0|2|0|0|0|325|734|na|2024
RegionB|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|1|34|0.0294117647058824|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|1|34|na|2024
RegionB|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|62|94|0.659574468085106|Gender|Unknown||All Schools|0|2|0|0|0|62|94|na|2024
RegionB|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|132|381|0.346456692913386|Gender|Male||All Schools|0|3|0|0|0|132|381|na|2024
RegionB|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|262|518|0.505791505791506|Gender|Female||All Schools|0|4|0|0|0|262|518|na|2024
RegionB|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|69|158|0.436708860759494|Grade Level|10th Grade||All Schools|0|1|0|0|0|69|158|na|2024
RegionB|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|71|226|0.314159292035398|Grade Level|9th Grade||All Schools|0|2|0|0|0|71|226|na|2024
RegionB|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|151|317|0.476340694006309|Grade Level|11th Grade||All Schools|0|3|0|0|0|151|317|na|2024
RegionB|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|166|326|0.50920245398773|Grade Level|12th Grade||All Schools|0|4|0|0|0|166|326|na|2024
RegionB|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|8|14|0.571428571428571|Race/Ethnicity|Asian/Asian American||All Schools|0|1|0|0|0|8|14|na|2024
RegionB|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|21|62|0.338709677419355|Race/Ethnicity|Black/African American||All Schools|0|2|0|0|0|21|62|na|2024
RegionB|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|62|95|0.652631578947368|Race/Ethnicity|Unknown||All Schools|0|3|0|0|0|62|95|na|2024
RegionB|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|118|214|0.551401869158878|Race/Ethnicity|White||All Schools|0|4|0|0|0|118|214|na|2024
RegionB|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|108|251|0.430278884462151|Race/Ethnicity|Multiracial||All Schools|0|5|0|0|0|108|251|na|2024
RegionB|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|140|391|0.358056265984655|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|0|0|0|140|391|na|2024
RegionB|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|277|718|0.385793871866295|Race/Ethnicity|Students of Color||All Schools|0|7|0|0|0|277|718|na|2024
RegionB|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|524|1027|0.510223953261928|All|All||All Schools|0|1|0|0|0|524|1027|na|2024
RegionB|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|196|293|0.668941979522184|First Generation Status|Not First Generation||All Schools|0|1|0|0|0|196|293|na|2024
RegionB|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|328|734|0.446866485013624|First Generation Status|First Generation||All Schools|0|2|0|0|0|328|734|na|2024
RegionB|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|1|34|0.0294117647058824|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|1|34|na|2024
RegionB|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|0|94|0|Gender|Unknown||All Schools|0|2|0|0|0|0|94|na|2024
RegionB|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|228|381|0.598425196850394|Gender|Male||All Schools|0|3|0|0|0|228|381|na|2024
RegionB|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|295|518|0.569498069498069|Gender|Female||All Schools|0|4|0|0|0|295|518|na|2024
