Region|construct|question|question_header|question_subheader|answer_type|count_met|count_staffs|pct_met|report_group|staff_group|ext_reference_cleaned|School|lt10supp|rank_order|count_lt10supp|compsupp|flag_supp|count_met_og|count_staffs_og|suppression_notes|year
RegionA|DC|q14f|Have you helped one or more students at your school explore the following dual credit opportunities?|I have helped students explore other dual credit opportunities.|Not Applicable/Yes/No/Not Offered|33|132|0.25|All|All||All Schools|0|1|0|0|0|33|132|na|2024
RegionA|DC|q14f|Have you helped one or more students at your school explore the following dual credit opportunities?|I have helped students explore other dual credit opportunities.|Not Applicable/Yes/No/Not Offered|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionA|DC|q14f|Have you helped one or more students at your school explore the following dual credit opportunities?|I have helped students explore other dual credit opportunities.|Not Applicable/Yes/No/Not Offered|11|33|0.333333333333333|Gender|Male||All Schools|0|2|0|0|0|11|33|na|2024
RegionA|DC|q14f|Have you helped one or more students at your school explore the following dual credit opportunities?|I have helped students explore other dual credit opportunities.|Not Applicable/Yes/No/Not Offered|22|88|0.25|Gender|Female||All Schools|0|3|0|0|0|22|88|na|2024
RegionA|DC|q14f|Have you helped one or more students at your school explore the following dual credit opportunities?|I have helped students explore other dual credit opportunities.|Not Applicable/Yes/No/Not Offered|33|132|0.25|Race/Ethnicity|White||All Schools|0|1|0|0|0|33|132|na|2024
RegionA|DC|q18b|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Advanced Placement (AP)|Knowledgeable|99|198|0.5|All|All||All Schools|0|1|0|0|0|99|198|na|2024
RegionA|DC|q18b|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Advanced Placement (AP)|Knowledgeable|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionA|DC|q18b|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Advanced Placement (AP)|Knowledgeable|44|77|0.571428571428571|Gender|Male||All Schools|0|2|0|0|0|44|77|na|2024
RegionA|DC|q18b|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Advanced Placement (AP)|Knowledgeable|55|110|0.5|Gender|Female||All Schools|0|3|0|0|0|55|110|na|2024
RegionA|DC|q18b|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Advanced Placement (AP)|Knowledgeable|11|11|1|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|1|0|0|0|11|11|na|2024
RegionA|DC|q18b|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Advanced Placement (AP)|Knowledgeable|11|11|1|Race/Ethnicity|Staff of Color||All Schools|0|2|0|0|0|11|11|na|2024
RegionA|DC|q18b|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Advanced Placement (AP)|Knowledgeable|88|187|0.470588235294118|Race/Ethnicity|White||All Schools|0|3|0|0|0|88|187|na|2024
RegionA|DC|q18c|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|College in the High School (CHS)|Knowledgeable|77|198|0.388888888888889|All|All||All Schools|0|1|0|0|0|77|198|na|2024
RegionA|DC|q18c|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|College in the High School (CHS)|Knowledgeable|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionA|DC|q18c|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|College in the High School (CHS)|Knowledgeable|44|77|0.571428571428571|Gender|Male||All Schools|0|2|0|0|0|44|77|na|2024
RegionA|DC|q18c|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|College in the High School (CHS)|Knowledgeable|33|110|0.3|Gender|Female||All Schools|0|3|0|0|0|33|110|na|2024
RegionA|DC|q18c|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|College in the High School (CHS)|Knowledgeable|11|11|1|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|1|0|0|0|11|11|na|2024
RegionA|DC|q18c|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|College in the High School (CHS)|Knowledgeable|11|11|1|Race/Ethnicity|Staff of Color||All Schools|0|2|0|0|0|11|11|na|2024
RegionA|DC|q18c|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|College in the High School (CHS)|Knowledgeable|66|187|0.352941176470588|Race/Ethnicity|White||All Schools|0|3|0|0|0|66|187|na|2024
RegionA|DC|q18d|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Career and Technical Education (CTE)|Knowledgeable|66|198|0.333333333333333|All|All||All Schools|0|1|0|0|0|66|198|na|2024
RegionA|DC|q18d|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Career and Technical Education (CTE)|Knowledgeable|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionA|DC|q18d|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Career and Technical Education (CTE)|Knowledgeable|33|77|0.428571428571429|Gender|Male||All Schools|0|2|0|0|0|33|77|na|2024
RegionA|DC|q18d|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Career and Technical Education (CTE)|Knowledgeable|33|110|0.3|Gender|Female||All Schools|0|3|0|0|0|33|110|na|2024
RegionA|DC|q18d|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Career and Technical Education (CTE)|Knowledgeable|11|11|1|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|1|0|0|0|11|11|na|2024
RegionA|DC|q18d|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Career and Technical Education (CTE)|Knowledgeable|11|11|1|Race/Ethnicity|Staff of Color||All Schools|0|2|0|0|0|11|11|na|2024
RegionA|DC|q18d|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|Career and Technical Education (CTE)|Knowledgeable|55|187|0.294117647058824|Race/Ethnicity|White||All Schools|0|3|0|0|0|55|187|na|2024
RegionA|DC|q18e|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|IB - Diploma Programme or Career-related Programme|Knowledgeable|11|187|0.0588235294117647|All|All||All Schools|0|1|0|0|0|11|187|na|2024
RegionA|DC|q18e|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|IB - Diploma Programme or Career-related Programme|Knowledgeable|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionA|DC|q18e|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|IB - Diploma Programme or Career-related Programme|Knowledgeable|0|66|0|Gender|Male||All Schools|0|2|0|0|0|0|66|na|2024
RegionA|DC|q18e|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|IB - Diploma Programme or Career-related Programme|Knowledgeable|11|110|0.1|Gender|Female||All Schools|0|3|0|0|0|11|110|na|2024
RegionA|DC|q18e|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|IB - Diploma Programme or Career-related Programme|Knowledgeable|0|11|0|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|1|0|0|0|0|11|na|2024
RegionA|DC|q18e|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|IB - Diploma Programme or Career-related Programme|Knowledgeable|0|11|0|Race/Ethnicity|Staff of Color||All Schools|0|2|0|0|0|0|11|na|2024
RegionA|DC|q18e|How much do you know about the process for students to access and transfer the college credit they could earn through the following types of dual credit courses?|IB - Diploma Programme or Career-related Programme|Knowledgeable|11|176|0.0625|Race/Ethnicity|White||All Schools|0|3|0|0|0|11|176|na|2024
RegionA|PS|q21a|What percentage of students in this school do you EXPECT to obtain some level of post-high school education, including apprenticeship, 1-year and 2-year certificate, and 2-year and 4-year college? Percentage Slider||Continuous|44|198|0.222222222222222|All|All||All Schools|0|1|0|0|0|44|198|na|2024
RegionA|PS|q21a|What percentage of students in this school do you EXPECT to obtain some level of post-high school education, including apprenticeship, 1-year and 2-year certificate, and 2-year and 4-year college? Percentage Slider||Continuous|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionA|PS|q21a|What percentage of students in this school do you EXPECT to obtain some level of post-high school education, including apprenticeship, 1-year and 2-year certificate, and 2-year and 4-year college? Percentage Slider||Continuous|22|77|0.285714285714286|Gender|Male||All Schools|0|2|0|0|0|22|77|na|2024
RegionA|PS|q21a|What percentage of students in this school do you EXPECT to obtain some level of post-high school education, including apprenticeship, 1-year and 2-year certificate, and 2-year and 4-year college? Percentage Slider||Continuous|22|110|0.2|Gender|Female||All Schools|0|3|0|0|0|22|110|na|2024
RegionA|PS|q21a|What percentage of students in this school do you EXPECT to obtain some level of post-high school education, including apprenticeship, 1-year and 2-year certificate, and 2-year and 4-year college? Percentage Slider||Continuous|0|11|0|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|1|0|0|0|0|11|na|2024
RegionA|PS|q21a|What percentage of students in this school do you EXPECT to obtain some level of post-high school education, including apprenticeship, 1-year and 2-year certificate, and 2-year and 4-year college? Percentage Slider||Continuous|0|11|0|Race/Ethnicity|Staff of Color||All Schools|0|2|0|0|0|0|11|na|2024
RegionA|PS|q21a|What percentage of students in this school do you EXPECT to obtain some level of post-high school education, including apprenticeship, 1-year and 2-year certificate, and 2-year and 4-year college? Percentage Slider||Continuous|44|187|0.235294117647059|Race/Ethnicity|White||All Schools|0|3|0|0|0|44|187|na|2024
RegionB|PS|q01a|Have you helped one or more students at your school explore the following post-high school options?|1-year certificate/trades program|Yes/No|22|44|0.5|All|All||All Schools|0|1|0|0|0|22|44|na|2024
RegionB|PS|q01a|Have you helped one or more students at your school explore the following post-high school options?|1-year certificate/trades program|Yes/No|11|11|1|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|PS|q01a|Have you helped one or more students at your school explore the following post-high school options?|1-year certificate/trades program|Yes/No|11|33|0.333333333333333|Gender|Male||All Schools|0|2|0|0|0|11|33|na|2024
RegionB|PS|q01a|Have you helped one or more students at your school explore the following post-high school options?|1-year certificate/trades program|Yes/No|11|11|1|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|PS|q01a|Have you helped one or more students at your school explore the following post-high school options?|1-year certificate/trades program|Yes/No|11|33|0.333333333333333|Race/Ethnicity|White||All Schools|0|2|0|0|0|11|33|na|2024
RegionB|PS|q01b|Have you helped one or more students at your school explore the following post-high school options?|2-year degree/Associate degree|Yes/No|33|44|0.75|All|All||All Schools|0|1|0|0|0|33|44|na|2024
RegionB|PS|q01b|Have you helped one or more students at your school explore the following post-high school options?|2-year degree/Associate degree|Yes/No|11|11|1|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|PS|q01b|Have you helped one or more students at your school explore the following post-high school options?|2-year degree/Associate degree|Yes/No|22|33|0.666666666666667|Gender|Male||All Schools|0|2|0|0|0|22|33|na|2024
RegionB|PS|q01b|Have you helped one or more students at your school explore the following post-high school options?|2-year degree/Associate degree|Yes/No|11|11|1|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|PS|q01b|Have you helped one or more students at your school explore the following post-high school options?|2-year degree/Associate degree|Yes/No|22|33|0.666666666666667|Race/Ethnicity|White||All Schools|0|2|0|0|0|22|33|na|2024
RegionB|PS|q01c|Have you helped one or more students at your school explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|22|44|0.5|All|All||All Schools|0|1|0|0|0|22|44|na|2024
RegionB|PS|q01c|Have you helped one or more students at your school explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|11|11|1|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|PS|q01c|Have you helped one or more students at your school explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|11|33|0.333333333333333|Gender|Male||All Schools|0|2|0|0|0|11|33|na|2024
RegionB|PS|q01c|Have you helped one or more students at your school explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|11|11|1|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|PS|q01c|Have you helped one or more students at your school explore the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Yes/No|11|33|0.333333333333333|Race/Ethnicity|White||All Schools|0|2|0|0|0|11|33|na|2024
RegionB|PS|q01d|Have you helped one or more students at your school explore the following post-high school options?|4-year degree or higher|Yes/No|33|44|0.75|All|All||All Schools|0|1|0|0|0|33|44|na|2024
RegionB|PS|q01d|Have you helped one or more students at your school explore the following post-high school options?|4-year degree or higher|Yes/No|11|11|1|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|PS|q01d|Have you helped one or more students at your school explore the following post-high school options?|4-year degree or higher|Yes/No|22|33|0.666666666666667|Gender|Male||All Schools|0|2|0|0|0|22|33|na|2024
RegionB|PS|q01d|Have you helped one or more students at your school explore the following post-high school options?|4-year degree or higher|Yes/No|11|11|1|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|PS|q01d|Have you helped one or more students at your school explore the following post-high school options?|4-year degree or higher|Yes/No|22|33|0.666666666666667|Race/Ethnicity|White||All Schools|0|2|0|0|0|22|33|na|2024
RegionB|PS|q01e|Have you helped one or more students at your school explore the following post-high school options?|I have helped students explore other post-high school options|Yes/No|22|44|0.5|All|All||All Schools|0|1|0|0|0|22|44|na|2024
RegionB|PS|q01e|Have you helped one or more students at your school explore the following post-high school options?|I have helped students explore other post-high school options|Yes/No|11|11|1|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|PS|q01e|Have you helped one or more students at your school explore the following post-high school options?|I have helped students explore other post-high school options|Yes/No|11|33|0.333333333333333|Gender|Male||All Schools|0|2|0|0|0|11|33|na|2024
RegionB|PS|q01e|Have you helped one or more students at your school explore the following post-high school options?|I have helped students explore other post-high school options|Yes/No|11|11|1|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|PS|q01e|Have you helped one or more students at your school explore the following post-high school options?|I have helped students explore other post-high school options|Yes/No|11|33|0.333333333333333|Race/Ethnicity|White||All Schools|0|2|0|0|0|11|33|na|2024
RegionB|PS|q03a|What percentage of students in this school do you believe WANT to obtain some level of post-high school education, including apprenticeship, 1-year and 2-year certificate, and 2-year and 4-year college? Percentage Slider||Continuous|33|44|0.75|All|All||All Schools|0|1|0|0|0|33|44|na|2024
RegionB|PS|q03a|What percentage of students in this school do you believe WANT to obtain some level of post-high school education, including apprenticeship, 1-year and 2-year certificate, and 2-year and 4-year college? Percentage Slider||Continuous|11|11|1|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|PS|q03a|What percentage of students in this school do you believe WANT to obtain some level of post-high school education, including apprenticeship, 1-year and 2-year certificate, and 2-year and 4-year college? Percentage Slider||Continuous|22|33|0.666666666666667|Gender|Male||All Schools|0|2|0|0|0|22|33|na|2024
RegionB|PS|q03a|What percentage of students in this school do you believe WANT to obtain some level of post-high school education, including apprenticeship, 1-year and 2-year certificate, and 2-year and 4-year college? Percentage Slider||Continuous|11|11|1|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|PS|q03a|What percentage of students in this school do you believe WANT to obtain some level of post-high school education, including apprenticeship, 1-year and 2-year certificate, and 2-year and 4-year college? Percentage Slider||Continuous|22|33|0.666666666666667|Race/Ethnicity|White||All Schools|0|2|0|0|0|22|33|na|2024
RegionB|PS|q06a|How much do you know about the following post-high school options?|1-year certificate/trades program|Knowledgeable|0|44|0|All|All||All Schools|0|1|0|0|0|0|44|na|2024
RegionB|PS|q06a|How much do you know about the following post-high school options?|1-year certificate/trades program|Knowledgeable|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|PS|q06a|How much do you know about the following post-high school options?|1-year certificate/trades program|Knowledgeable|0|33|0|Gender|Male||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|PS|q06a|How much do you know about the following post-high school options?|1-year certificate/trades program|Knowledgeable|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|PS|q06a|How much do you know about the following post-high school options?|1-year certificate/trades program|Knowledgeable|0|33|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|PS|q06b|How much do you know about the following post-high school options?|2-year degree/Associate degree|Knowledgeable|33|44|0.75|All|All||All Schools|0|1|0|0|0|33|44|na|2024
RegionB|PS|q06b|How much do you know about the following post-high school options?|2-year degree/Associate degree|Knowledgeable|11|11|1|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|PS|q06b|How much do you know about the following post-high school options?|2-year degree/Associate degree|Knowledgeable|22|33|0.666666666666667|Gender|Male||All Schools|0|2|0|0|0|22|33|na|2024
RegionB|PS|q06b|How much do you know about the following post-high school options?|2-year degree/Associate degree|Knowledgeable|11|11|1|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|PS|q06b|How much do you know about the following post-high school options?|2-year degree/Associate degree|Knowledgeable|22|33|0.666666666666667|Race/Ethnicity|White||All Schools|0|2|0|0|0|22|33|na|2024
RegionB|PS|q06c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|0|44|0|All|All||All Schools|0|1|0|0|0|0|44|na|2024
RegionB|PS|q06c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|PS|q06c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|0|33|0|Gender|Male||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|PS|q06c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|PS|q06c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|0|33|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|PS|q06d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|33|44|0.75|All|All||All Schools|0|1|0|0|0|33|44|na|2024
RegionB|PS|q06d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|11|11|1|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|PS|q06d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|22|33|0.666666666666667|Gender|Male||All Schools|0|2|0|0|0|22|33|na|2024
RegionB|PS|q06d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|11|11|1|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|11|11|na|2024
RegionB|PS|q06d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|22|33|0.666666666666667|Race/Ethnicity|White||All Schools|0|2|0|0|0|22|33|na|2024
RegionB|FA|q07a|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|FAFSA|Yes/No|11|44|0.25|All|All||All Schools|0|1|0|0|0|11|44|na|2024
RegionB|FA|q07a|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|FAFSA|Yes/No|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q07a|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|FAFSA|Yes/No|11|33|0.333333333333333|Gender|Male||All Schools|0|2|0|0|0|11|33|na|2024
RegionB|FA|q07a|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|FAFSA|Yes/No|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q07a|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|FAFSA|Yes/No|11|33|0.333333333333333|Race/Ethnicity|White||All Schools|0|2|0|0|0|11|33|na|2024
RegionB|FA|q07b|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Washington College Grant|Yes/No|0|44|0|All|All||All Schools|0|1|0|0|0|0|44|na|2024
RegionB|FA|q07b|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Washington College Grant|Yes/No|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q07b|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Washington College Grant|Yes/No|0|33|0|Gender|Male||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|FA|q07b|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Washington College Grant|Yes/No|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q07b|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Washington College Grant|Yes/No|0|33|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|FA|q07c|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|College Bound Scholarship|Yes/No|0|44|0|All|All||All Schools|0|1|0|0|0|0|44|na|2024
RegionB|FA|q07c|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|College Bound Scholarship|Yes/No|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q07c|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|College Bound Scholarship|Yes/No|0|33|0|Gender|Male||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|FA|q07c|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|College Bound Scholarship|Yes/No|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q07c|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|College Bound Scholarship|Yes/No|0|33|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|FA|q07d|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|I have helped students explore other financial aid options.|Yes/No|0|44|0|All|All||All Schools|0|1|0|0|0|0|44|na|2024
RegionB|FA|q07d|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|I have helped students explore other financial aid options.|Yes/No|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q07d|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|I have helped students explore other financial aid options.|Yes/No|0|33|0|Gender|Male||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|FA|q07d|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|I have helped students explore other financial aid options.|Yes/No|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q07d|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|I have helped students explore other financial aid options.|Yes/No|0|33|0|Race/Ethnicity|White||All Schools|0|2|0|0|0|0|33|na|2024
RegionB|FA|q07e|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|WASFA|Yes/No|11|44|0.25|All|All||All Schools|0|1|0|0|0|11|44|na|2024
RegionB|FA|q07e|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|WASFA|Yes/No|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q07e|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|WASFA|Yes/No|11|33|0.333333333333333|Gender|Male||All Schools|0|2|0|0|0|11|33|na|2024
RegionB|FA|q07e|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|WASFA|Yes/No|0|11|0|Race/Ethnicity|Unknown||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q07e|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|WASFA|Yes/No|11|33|0.333333333333333|Race/Ethnicity|White||All Schools|0|2|0|0|0|11|33|na|2024
RegionB|FA|q07f|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Scholarships|Yes/No|22|44|0.5|All|All||All Schools|0|1|0|0|0|22|44|na|2024
RegionB|FA|q07f|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Scholarships|Yes/No|0|11|0|Gender|Other/Unknown/Prefer Not to Say||All Schools|0|1|0|0|0|0|11|na|2024
RegionB|FA|q07f|Have you helped one or more students at your school explore the following financial aid/scholarship options? *Note: Financial aid includes grants and loans that cover some or all of the cost of college, certificates, and apprenticeships.|Scholarships|Yes/No|22|33|0.666666666666667|Gender|Male||All Schools|0|2|0|0|0|22|33|na|2024
